TDA,person_zscore,woman_zscore,man_zscore,girl_zscore,boy_zscore
hen-hearted,-0.018979499674106896,-0.04949160329024097,-0.026319221563657402,-0.02586829707685366,-0.014012834253260692
henchman,-0.01885341508976363,-0.047749993740183384,-0.02566945279219713,-0.02544332060196722,-0.013915807002940336
henjussy,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
henpecked,-0.018706356587948347,-0.049336945924247234,-0.01903288320277846,-0.025861670695554194,-0.013977545082958993
henpecking,-0.018979620213862482,-0.049354468680000214,-0.026421299741647118,-0.02586877526931857,-0.014012834253260692
henting,-0.018979861293373656,-0.0494946507260241,-0.026328645690877055,-0.025868706956109298,-0.014012259276962497
heppen,-0.018979861293373656,-0.04949388886707832,-0.026187283782582265,-0.02586857032969075,-0.01401211553288795
herculean,-0.01889922019688642,-0.04858803858054355,-0.025282567569495592,-0.02528346769226874,-0.013722471222672365
herding,-0.018538806327683392,-0.044961589998621355,-0.024746880338062695,-0.024885201682207987,-0.013064123361239426
heresiarch,-0.018979620213862482,-0.04949388886707832,-0.02590059191242651,-0.025868706956109298,-0.014012834253260692
heresimach,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012762381223419
heretical,-0.018535190135015804,-0.04634436398521564,-0.02530240783732644,-0.02547269528195455,-0.0138489660082752
hereticating,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hermaphroditic,-0.018673810853940046,-0.048431857496658244,-0.026047409894374787,-0.02569129755162769,-0.013900713875112724
hermetical,-0.018978896975328965,-0.0494946507260241,-0.02642001012423811,-0.025868911895737118,-0.014012834253260692
hermitish,-0.01897781211752869,-0.04949236514918676,-0.0264232837684302,-0.025868911895737118,-0.014012834253260692
hermitizing,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
heroi-comic,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
heroic,-0.005117909940705001,-0.008354267653797539,-0.026423382969769357,-0.023853672222187858,0.020485743638421705
heroified,-0.018977932657284275,-0.0494946507260241,-0.0264232837684302,-0.025868911895737118,-0.014012834253260692
heroifying,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hesitant,0.03176725526870211,-0.029876782872138286,-0.024568317927585064,-0.01425566631935155,-0.006868753748191463
hesitating,-0.01810968479779617,-0.0437807086326593,-0.02437983538319201,-0.02469392469624399,-0.011799175505211071
hessian,-0.016737942379224102,-0.04069517990224231,-0.022772773688893317,-0.022774323515676726,-0.01343857667543873
hesychastic,-0.018979981833129243,-0.0494946507260241,-0.026423184567091047,-0.025868911895737118,-0.014012834253260692
hetaera,-0.018979981833129243,-0.04928971066960875,-0.02642298616441274,-0.02576234328927146,-0.014012834253260692
heterized,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
heterochromatic,-0.018920555733625197,-0.04889659145358525,-0.025976976943575276,-0.02571520717487319,-0.013634068616824929
heterodox,-0.018759394080406316,-0.049136957950979464,-0.0262606927735564,-0.025819453132223568,-0.014012259276962497
heterogenous,-0.01896178033003571,-0.049491222360768083,-0.026409097976931147,-0.025868433703272208,-0.014012474893074322
heteronomous,-0.01888752784059455,-0.04949350793760543,-0.02640711395014806,-0.02586877526931857,-0.014012403021037047
heteropathic,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868843582527844,-0.014012834253260692
heterophemistic,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
heterotelic,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hetter,-0.01894321720767542,-0.04948360377131026,-0.026318229550265863,-0.02585729865016073,-0.013997166149134887
hewing,-0.01897479862363903,-0.04948360377131026,-0.026407709158182986,-0.025861875635182014,-0.014008593803061506
hibernian,-0.018965155443192126,-0.04929047252855453,-0.026021617546194684,-0.025837556132680874,-0.01398113868482271
hickster,-0.018979981833129243,-0.0494946507260241,-0.02642258935905612,-0.025868911895737118,-0.014012762381223419
hidden,0.018507882154209357,0.1508742520146349,0.05720334593725514,0.03083105180073359,0.02379185735304127
hiddy-giddy,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hideaway,-0.018189241036483127,-0.04019997158748403,-0.021979162975659394,-0.023949310715169855,-0.011993230005851785
hidebound,-0.018915734143401745,-0.049434463869307325,-0.02637249268278323,-0.025862627080484014,-0.01401261863714887
hideling,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868843582527844,-0.014012834253260692
hideous,-0.012687806591524499,0.06554605008705387,0.01970523973695234,-0.01842277208499578,-0.010340173148542004
hiding,-0.016737942379224102,-0.0494946507260241,0.0038330254722739056,-0.014050726691532981,0.013226667873713535
hiemal,-0.018978896975328965,-0.04942913085668685,-0.026400864265781344,-0.025868911895737118,-0.014012834253260692
hierarchic,-0.018941409111341626,-0.0494946507260241,-0.026388960105082834,-0.025868911895737118,-0.014012546765111595
higgledy-piggledy,-0.018966601920259164,-0.04949198421971386,-0.026412570023801544,-0.02586638430699402,-0.01401211553288795
higgling,-0.01897974075361807,-0.049491222360768083,-0.026423184567091047,-0.02586877526931857,-0.014012762381223419
high,0.12325692975870209,0.9028290315014427,0.08170607670835246,0.05952259969533322,0.05634989023831653
high-blooded,-0.018975883481439308,-0.04949236514918676,-0.02640007065506811,-0.025868638642900024,-0.014012762381223419
high-blown,-0.01896636084074799,-0.0494946507260241,-0.026422886963073586,-0.02586857032969075,-0.014012259276962497
high-bred,-0.01882086935575533,-0.041914154215493465,-0.02406239109789844,-0.02464610544975299,-0.013853997050884404
high-caliber,-0.016195513479085762,-0.04859946646473028,-0.02555239521199513,-0.02548635792380912,-0.013985235390947346
high-colored,-0.018979138054840135,-0.048222346286568206,-0.026238868478942468,-0.02580469747902063,-0.014012546765111595
high-fed,-0.018979861293373656,-0.04949198421971386,-0.02624680458607481,-0.025555354265174707,-0.014012474893074322
high-flown,-0.018951293371299704,-0.049493127008132534,-0.026402749091225274,-0.025865291295645656,-0.014012834253260692
high-flying,-0.01640043106358247,-0.043590243896213805,-0.021096271057186658,-0.025355196562005237,-0.013518354636813244
high-handed,-0.018383310042977066,-0.0438568945272375,-0.02525280716774932,-0.025630498795374847,-0.013903588756603698
high-hat,-0.018395364018535698,-0.037571558224536214,0.006908266986055352,0.019900938317076587,0.020629487712970383
high-hearted,-0.01895105229178853,-0.04882040555900705,-0.026113874791608125,-0.025816993856689747,-0.013971076599604303
high-lived,-0.01897974075361807,-0.04949388886707832,-0.026423085365751893,-0.025868911895737118,-0.014012834253260692
high-minded,-0.0021044160510475577,-0.023515260674858807,-0.016622290661330422,-0.024543635635843705,-0.013128808194786332
high-muck-a-muck,-0.018979258594595722,-0.0494946507260241,-0.026411379607731694,-0.025868911895737118,-0.014012834253260692
high-pitched,-0.01888138031305965,-0.045971053101782476,-0.026196211903106146,-0.023327660510786864,-0.013870527619457503
high-principled,-0.018737696924400783,-0.04895754016924781,-0.025094085025102537,-0.025824713249337578,-0.01399687866098579
high-proof,-0.018979499674106896,-0.0494946507260241,-0.02642298616441274,-0.025868706956109298,-0.014012834253260692
high-reaching,-0.018979138054840135,-0.049491222360768083,-0.026393225762666467,-0.025868228763644387,-0.014012474893074322
high-roller,-0.01887354522894654,-0.04660720532151042,-0.023229099849002822,-0.022296131050766735,-0.010354547555996872
high-seasoned,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.02586877526931857,-0.014012834253260692
high-souled,-0.0187208213586187,-0.048089020971056357,-0.02468735953457015,-0.025821434215292483,-0.013983366717978214
high-sounding,-0.018936105362095827,-0.048443285380844976,-0.025791470439356846,-0.02522676772857227,-0.014012690509186144
high-speed,-0.004515211162773512,-0.02439139846250808,0.024169299998893147,2.267340464939794e-4,2.89701164332635e-4
high-spirited,-0.014435633047525816,-0.03265756802424249,-0.024776640739808967,-0.020342373265563044,0.007117544705394776
high-stepping,-0.0189653965227033,-0.04891944722195871,-0.02628053304138725,-0.02581419301510956,-0.014002484679893188
high-stomached,-0.018979981833129243,-0.04946150986188259,-0.026418422902811645,-0.025868911895737118,-0.014012690509186144
high-strung,-0.016014703845706316,-0.042676013161275436,-0.025282567569495592,-0.025172117161153983,-0.01379146837845573
high-tasted,-0.018979620213862482,-0.04949350793760543,-0.0264232837684302,-0.02586857032969075,-0.014012834253260692
high-toned,-0.018932730248939413,-0.044504474631152174,-0.026171411568317586,-0.025754828836251447,-0.013963530035690496
high-wrought,-0.018979861293373656,-0.04949426979655121,-0.02640503072202582,-0.02586829707685366,-0.014012331148999772
highbinder,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
highbrow,-0.018775064248632536,-0.048751838253886674,-0.02627160492086337,-0.02566260600373309,-0.013826685676720156
highfalutin,-0.01887450954699123,-0.04921428663397633,-0.02639124173588338,-0.025850057449977808,-0.014011109324366108
highfaluting,-0.01897974075361807,-0.04947598518185244,-0.026404435513990895,-0.025868638642900024,-0.014012834253260692
highwayman,-0.018920796813136367,-0.04782998892949049,-0.02596209674270214,-0.025699495136740434,-0.013914369562194849
hiking,-0.01637632311246521,0.07164092165330965,0.013852360726852166,0.01634865143488806,-0.005891294041260461
hilarious,-0.007540759027989586,0.12954220153273963,0.010777119213070719,0.03615948212401637,0.012507947500970151
hilding,-0.018953342547144668,-0.049464938227138606,-0.026401360272477116,-0.025868706956109298,-0.014012187404925224
hilling,-0.01896443220465861,-0.04949198421971386,-0.025852975269632473,-0.025784203516238776,-0.01395066494101839
hinching,-0.018979861293373656,-0.04949426979655121,-0.026423085365751893,-0.025868843582527844,-0.014012834253260692
hind,-0.018694302612389715,-0.041304667058867886,-0.01802102954340521,-0.01206964362262015,-0.012783822415869507
hindered,-0.018909224996600086,-0.04861470364364592,-0.026012689425670803,-0.02579991555437153,-0.01400320340026593
hindering,-0.018755777887738728,-0.04907562830584401,-0.024270713910122345,-0.02574868064741689,-0.014006653258055099
hindmost,-0.01886378150874405,-0.049128196573102974,0.014745172779240328,-0.025807293380973,-0.013961733234758638
hindsight,0.031164556490770618,-0.0323528244459297,-0.0191320845419327,-0.02065661402821818,-0.011569184985933189
hinting,-0.018930078374316515,-0.04944932011875007,-0.026320213577048945,-0.02573775053393323,-0.013985882239282816
hipping,-0.01897974075361807,-0.0494820800534187,-0.026388067293030445,-0.02584602697063071,-0.013972729656461612
hippopotamic,-0.018979981833129243,-0.0494946507260241,-0.026422390956377814,-0.025868911895737118,-0.014012834253260692
hircine,-0.018979620213862482,-0.04949198421971386,-0.02639352336668393,-0.02586877526931857,-0.014007084490278746
hirdum-dirdum,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hirdy-girdy,-0.018979981833129243,-0.0494946507260241,-0.026339161032827407,-0.025868911895737118,-0.014012834253260692
hireling,-0.01892537732384865,-0.04916895602670231,-0.026231924385201673,-0.025806405309252455,-0.013970501623306108
hirsling,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hirsute,-0.018184419446259675,-0.003021255033323725,0.021986870537499863,0.016621904271979484,-0.005316317743065755
hisking,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868843582527844,-0.014012834253260692
hispid,-0.018979620213862482,-0.04949388886707832,-0.026286485121736505,-0.02586850201648148,-0.014012403021037047
hissing,-0.018531573942348212,-0.04522824062964505,-0.024707199802401,-0.02491252696591713,-0.013396890893819614
histrionic,-0.01866055148082555,-0.047612859129942627,-0.02591646412669119,-0.02554920607634015,-0.013892089230639804
hit-or-miss,-0.016520970819168767,-0.04750619887753315,-0.025352008506903563,-0.024775900547371416,-0.013741157952363693
hitching,-0.018952257689344394,-0.04427591694741758,-0.023705266276943176,-0.017261447527357227,-0.011727303467936734
hitchy,-0.018979620213862482,-0.04947103309870486,-0.026422490157716968,-0.025868433703272208,-0.01397984498815177
hitting,-0.014339201243056779,0.02364380806904534,-0.00856714192200612,-0.0013444697667817148,-0.007551538102297676
hoar,-0.018841361114204997,-0.04755191041428007,-0.025381768908649835,-0.0248783703612807,-0.013662817431734664
hoar-headed,-0.018979981833129243,-0.04949350793760543,-0.0264232837684302,-0.025868911895737118,-0.014012762381223419
hoarding,-0.018841361114204997,-0.0479480770660867,-0.02298109650111722,-0.024277214119679567,-0.013078497768694294
hoarse,-0.01861595177125862,-0.044504474631152174,-0.024290554177953193,-0.025117466593735698,-0.013599570038933247
hoary,-0.018734080731733195,-0.03917146201067836,-0.014122416914643571,-0.024741743942734987,-0.013215054639515536
hoaxed,-0.018975642401928134,-0.04945465313137055,-0.026356818871196862,-0.025868433703272208,-0.013899276434367239
hoaxing,-0.01897937913435131,-0.04949388886707832,-0.026412173218444926,-0.02586877526931857,-0.014012762381223419
hob,-0.018236251541161784,-0.03821913832845089,-0.020272899942206463,-0.02017842156330819,-0.010541414852910151
hob-and-nob,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hobbist,-0.018979138054840135,-0.04949426979655121,-0.025903567952601136,-0.025868638642900024,-0.01401261863714887
hobbledehoy,-0.018979499674106896,-0.049439796881927796,-0.026422688560395275,-0.02575824449671509,-0.013770625487646172
hobbling,-0.0188712549735904,-0.04416163810555029,-0.025933328354347408,-0.025786936044609687,-0.013954617903068478
hobbyhorsical,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hobbyless,-0.01896250356856923,-0.049493127008132534,-0.026422390956377814,-0.02586829707685366,-0.014012546765111595
hobnailed,-0.01897974075361807,-0.0494946507260241,-0.02640899877559199,-0.025868706956109298,-0.014012762381223419
hobo,-0.017027237792631218,-0.04202843305736076,-0.02029274021003731,-0.02128509555352846,-0.01307131056496686
hockering,-0.018979981833129243,-0.0494946507260241,-0.026422886963073586,-0.025868843582527844,-0.014012834253260692
hocused,-0.018979499674106896,-0.04949426979655121,-0.026422688560395275,-0.025868911895737118,-0.014012834253260692
hocusing,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hoddy,-0.01897190566950496,-0.048988014527079085,-0.0262606927735564,-0.025551938604711062,-0.013863340415730068
hodge,-0.018819663958199465,-0.04877088472753122,-0.02502464408769457,-0.025650992758156705,-0.013470919092212182
hodgepodge,-0.018884273267193722,-0.048515661980694263,-0.02602756962654394,-0.025454933847543607,-0.013790749658082987
hodman,-0.018979981833129243,-0.04949350793760543,-0.026421696547003732,-0.025868843582527844,-0.01401261863714887
hodmandod,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hoggish,-0.018568941266579965,-0.049179241122470366,-0.026195219889714603,-0.025850194076396354,-0.01397122034367885
hoining,-0.018979861293373656,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hoit,-0.01896214194930247,-0.04907943760057292,-0.026013681439062342,-0.024782731868298703,-0.013766313165409712
hoity-toity,-0.01875698328529459,-0.049052772537470556,-0.02630533337617581,-0.02568583249488586,-0.013960727026236797
hokum,-0.018797966802193932,-0.047650952077231724,-0.025731949635864303,-0.025547156680061963,-0.013539197527622802
holdfast,-0.018928390817738304,-0.049148385835166196,-0.026250772639640978,-0.02581043578859955,-0.013924431647413256
holding,0.02513756871145573,0.29753209907766476,0.019308434380335377,0.0071946813923253194,0.003380198767129183
holier-than-thou,-0.018042182534667845,-0.04897277734816345,-0.02614065915317977,-0.025807566633810092,-0.013967986102001506
hollow,-0.017868605286623575,-0.030105340555872877,0.14122688020089658,-0.0137091606451687,-0.0054600618176144314
hollow-eyed,-0.01883412872886982,-0.048466141149218434,-0.02487584207896321,-0.025693346947905878,-0.01358950795371484
hollow-hearted,-0.018945989622053905,-0.04933923150108458,-0.026257716733381776,-0.025842133117702157,-0.014004137736750497
holus-bolus,-0.018979981833129243,-0.0494946507260241,-0.0264232837684302,-0.025868843582527844,-0.014012834253260692
holy,0.024293790422351646,0.2019188013820271,0.36046183973176743,0.006921428555233894,0.008195625264509851
home-bound,-0.01682232020813451,-0.03056245592334206,-0.01392401423633509,0.010405402228149565,-0.006990936211557838
home-bred,-0.01894321720767542,-0.04895754016924781,-0.026108914724650413,-0.024946683570553557,-0.01343210819208404
home-keeping,-0.018830512536202233,-0.048157588276176735,-0.02570318124750957,-0.025131129235590268,-0.013021000138874823
home-schooled,-0.016786158281458623,-0.04645864282708294,-0.025193286364256776,-0.025214471350903152,-0.012553831896591624
homeless,0.4848761965175953,0.39238353782752045,0.9953504103189047,0.08069969456991867,0.017467118072899496
homely,0.02296785311090237,0.1303040604785216,-0.01332880620140965,0.03233394240473643,-0.010340173148542004
homeric,-0.018935261583806724,-0.049106102663675294,-0.025352008506903563,-0.025844524080026708,-0.014012403021037047
homesick,-0.01753350476609367,-0.040961830533266,-0.024350074981445737,-0.022904118613295155,-0.010814528594552637
homespun,-0.01872564294884215,-0.04687385595253411,-0.02534208837298814,-0.008585669949704479,-0.013452232362520853
homicidal,-0.018394158620979834,-0.04578058836533698,-0.024578238061500488,-0.02522676772857227,-0.013207867435788103
homilist,-0.018979620213862482,-0.04949388886707832,-0.026422490157716968,-0.025868911895737118,-0.014012762381223419
homing,-0.018954547944700532,-0.0494268452798495,-0.026263668813731027,-0.025599074719109334,-0.01394850877990016
homophobic,-0.013133803687193801,-0.02461995614624267,-0.02201884351132109,-0.024229394873188564,-0.013396890893819614
homotonous,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
homuncular,-0.018976968339239585,-0.0494946507260241,-0.026383404830090197,-0.025868706956109298,-0.014012834253260692
honest,0.45715205273274684,0.3310538926920716,0.6977463928561841,0.0037790209286825056,0.008195625264509851
honey,-0.008649724779383526,0.15201704043330785,0.04004151426357158,0.05679007132441897,0.04585657279626314
honey-mouthed,-0.018970097573171165,-0.04896515875870563,-0.02639332496400562,-0.025842611310167067,-0.014012187404925224
honey-tongued,-0.018941168031830453,-0.04938456210835861,-0.02627358894764645,-0.025780104723682404,-0.01399407565153209
honeyed,-0.018941409111341626,-0.049007061000723634,-0.02419135283879895,-0.025158454519299413,-0.013335799662136426
honeyfogling,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
honeying,-0.018979861293373656,-0.0494946507260241,-0.0264232837684302,-0.02586857032969075,-0.014012834253260692
honing,-0.018958043597612533,-0.04830234147587531,-0.026134707072830516,-0.025868365390062934,-0.013813029989638032
honishing,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
honorable,0.054790348585684975,-0.002640325560432738,0.06394903699974347,-0.022343950297257734,-0.01215134848785533
honoring,-0.017867399889067714,-0.032543289182375194,-0.02058042409358461,-0.01862771171281435,-0.012877256064326147
honorless,-0.01894092695231928,-0.04941656018408145,-0.026294421228868842,-0.025867613944760934,-0.014010606220105188
hontish,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868843582527844,-0.014012834253260692
hoodlum,-0.0189213995119143,-0.04760524054048481,-0.025902575939209596,-0.024680262054389418,-0.013636943498315903
hoodoo,-0.017244209352686553,-0.04050471516579682,0.017820414293021773,-0.022391769543748732,-0.01200041720957922
hoodwinkable,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012762381223419
hoodwinking,-0.01897937913435131,-0.04948017540605424,-0.02641881970816826,-0.025868911895737118,-0.01401261863714887
hooked,-0.013302559345014618,0.035071692255774944,-0.006880719156384036,-0.007492658601338779,0.018042094371094202
hooking,0.020677597754762713,0.12839941311406666,0.04718401068267687,0.03834550482074778,0.0030208385807574917
hooky-crooky,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hooligan,-0.018603897795699993,-0.04446638168386308,-0.02339774212556503,-0.01945430154501591,-0.011367943281565042
hooly,-0.018975642401928134,-0.049467223803975946,-0.02619422787632306,-0.02561068796468572,-0.01389568283250352
hooting,-0.018974316464616683,-0.049212001057138986,-0.026290453175302674,-0.025655774682805804,-0.013885620747285114
hopeful,0.03176725526870211,0.007644770207623902,-0.02228668712703754,-0.025868911895737118,-0.0054600618176144314
hopeless,0.7295719003577797,-0.03551453907092489,0.028633360260833955,-0.0016860358131459963,-0.010440794000726077
hopping,-0.018831717933758096,-0.039933320956460336,-0.01959833083595763,-0.022965600501640725,-0.006854379340736595
horary,-0.018900425594442286,-0.04949236514918676,-0.026163475461185245,-0.02575687823252963,-0.013945274538222814
horn-mad,-0.018979861293373656,-0.0494946507260241,-0.02507424475727169,-0.025868433703272208,-0.014012331148999772
hornblower,-0.018970218112926752,-0.04949236514918676,-0.02637973438054149,-0.025868911895737118,-0.01400550330545871
horned,-0.01593032601679591,-0.029876782872138286,-3.334307722041827e-4,-0.018900964549905776,-0.012381339007133212
hornified,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
horning,-0.018957320359079016,-0.04862613152783265,-0.025684332993070266,-0.024748575263662274,-0.013783562454355552
hornswoggling,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
horny,0.03887910084829368,2.437974807252119,1.0548712138114489,4.557947430312919,1.0568805211343804
horny-handed,-0.018964673284169783,-0.04949236514918676,-0.026205140023630027,-0.025405065204774424,-0.013922994206667769
horrendous,-0.014616442680905263,0.057165601683452166,-0.01876503958706201,-0.022214155199639304,-0.011655431430662395
horrent,-0.018979620213862482,-0.0494946507260241,-0.02641604207067194,-0.025868843582527844,-0.014012834253260692
horrid,0.006212827084406986,0.25982008126145706,0.04172793702919366,-0.020841059693254897,-0.012366964599678345
horrific,-0.015749516383416463,-0.030295805292318373,-0.024836161543301514,-0.020711264595636467,-0.012165722895310198
horrified,-0.018229019155826608,-0.031095757185389445,-0.018755119453146587,-0.022842636724949582,-0.012503521470499587
horripilated,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
horripilating,-0.018979017515084552,-0.04949426979655121,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
horror-stricken,-0.01897974075361807,-0.04888135427466961,-0.02602856163993548,-0.02572408789207866,-0.01397502956165439
horse,0.06346921098789841,0.16992072565918423,0.0995623177561157,0.5213198943798416,0.04161612259707718
horse-racing,-0.01856170888124479,-0.04694242325765449,-0.02475680047197812,-0.023901491468678857,-0.004956957556694063
horsefair,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
horselaughing,-0.018979981833129243,-0.04949388886707832,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
horseplay,-0.018978896975328965,-0.04663387038461279,-0.025193286364256776,-0.024400177896370705,-0.013519792077558731
horsewhipping,-0.018979981833129243,-0.0494946507260241,-0.02642278776173443,-0.025868843582527844,-0.014010390603993365
horsing,-0.0189539452459226,-0.04545679831337964,-0.024766720605893543,-0.01919471134977906,-0.012309466969858874
horsy,-0.01884256651176086,-0.04880516838009141,-0.02619323586293152,-0.01998714457734419,-0.013777093971000862
hortative,-0.01897937913435131,-0.0494946507260241,-0.026422886963073586,-0.025868911895737118,-0.014012834253260692
hory,-0.018812431572864288,-0.042523641372119045,-0.02394334949091335,-0.021537854427838028,-0.011411066503929645
hosebird,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hospitable,-4.1685947283938944e-4,0.1074482921050624,-0.026423382969769357,-0.025868911895737118,-0.013049748953784558
hospitating,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
host,-0.006082227985395383,0.10859108052373537,0.04291835309904454,0.001114805767041111,-0.00735029639792953
hostile,0.03562452744746364,-0.019553594156792548,0.0033370187765027048,-0.020260397414435617,-0.010864839020644673
hot,0.04574986691671265,6.8453288086008355,0.8882129640323253,25.181705309788228,1.0209445024972112
hot-blooded,-0.018321834767628057,-0.018448898685408686,0.0016505960108806213,-0.023744371087351286,-0.010404857982088908
hot-brained,-0.018979017515084552,-0.0494946507260241,-0.026387868890352138,-0.02586877526931857,-0.01397502956165439
hot-headed,-0.01748528886385915,-0.04515205473506685,-0.02026297980829104,-0.018559398503541494,-0.010059872203172084
hot-spirited,-0.01897877643557338,-0.04921428663397633,-0.02639124173588338,-0.025765075817642376,-0.014012187404925224
hot-tempered,-0.01535173518998168,-0.03955239148356935,-0.02132443413724141,-0.02297243182256801,-0.010649222908821658
hotching,-0.018979981833129243,-0.0494946507260241,-0.02642298616441274,-0.025868911895737118,-0.014012834253260692
hotchpotch,-0.018979017515084552,-0.04949388886707832,-0.026422490157716968,-0.02584507058570089,-0.013890651789894317
hotfooting,-0.018979981833129243,-0.0494946507260241,-0.026423184567091047,-0.025868911895737118,-0.014012834253260692
hotheaded,-0.017824005577056646,-0.048515661980694263,-0.025714093394816537,-0.025584728945162033,-0.01355357193507767
hothouse,-0.018894880765685317,-0.03821913832845089,-0.017534942981549433,-0.010840005855708736,0.0028052224689344763
hotspur,-0.018967204619037094,-0.04931218550850932,-0.02362590520561978,-0.025803057961998083,-0.013753376198700332
hottentotish,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hottering,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
hottish,-0.018979861293373656,-0.04942570249143083,-0.026365052582346664,-0.02577805532740422,-0.014012403021037047
hound,-0.01630399925911343,-0.027515020140214168,-0.015312832984494453,-0.010088560553707318,-0.012841320045688978
hounded,-0.018952257689344394,-0.04890421004304307,-0.026211092103979282,-0.025659873475362176,-0.013779968852491836
hounding,-0.018857031282431217,-0.04877469402226014,-0.026090066470211108,-0.02573775053393323,-0.013930900130767946
house-proud,-0.018221786770491428,-0.009116126599579511,-0.02614065915317977,-0.02579103483716606,-0.013797218141437678
housebound,-0.018231429950938332,-0.04347596505434651,-0.025701197220726488,-0.025559453057731076,-0.013866934017593785
household,-0.004515211162773512,0.035833551201556915,0.010777119213070719,-0.019201542670706343,0.01207671527732412
houseridden,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868638642900024,-0.014012762381223419
housewifely,-0.018967445698548267,-0.04880516838009141,-0.026379635179202335,-0.025551255472618335,-0.014012834253260692
hover,-0.016472754916934246,-0.026372231721541208,-0.01659253025958415,-0.015075424830625826,-0.010447981204453512
hovering,-0.018175981663368635,-0.043590243896213805,-0.023655665607366053,-0.025689248155349505,-0.01325817786188014
hoving,-0.018963347346858332,-0.04949388886707832,-0.026413760439871394,-0.025868706956109298,-0.014012474893074322
howe,-0.018450812306105395,-0.039933320956460336,-0.022693412617569925,-0.02062928874450904,-0.011461376930021682
howffing,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
howfing,-0.018979981833129243,-0.0494946507260241,-0.026421894949682043,-0.025868911895737118,-0.014012834253260692
howish,-0.018979861293373656,-0.0494946507260241,-0.026423382969769357,-0.025868843582527844,-0.014012834253260692
howler,-0.018356791296748082,-0.04576916048115025,-0.024796481007639818,-0.024625611486971132,-0.013411265301274481
hoyden,-0.018979017515084552,-0.04939408534518088,-0.026387273682317212,-0.02572477102417139,-0.014000112902663134
hoydenish,-0.018978896975328965,-0.0493510403147442,-0.02642050613093388,-0.02573501800556232,-0.014006581386017824
