TDA,coded,person_zscore,woman_zscore,man_zscore,girl_zscore,boy_zscore
perfumed,[perfumed person],-0.12913425592801864,-0.04920084990246442,-0.05020232843655414,-0.04900678129095687,-0.05935204144934972
perfumeless,[perfumeless person],NA,NA,NA,NA,NA
perfunctorizing,[perfunctorizing person],NA,NA,NA,NA,NA
perfunctory,[perfunctory person],-0.13071297845151125,NA,-0.050813759528518396,NA,NA
perhorrescing,[perhorrescing person],NA,NA,NA,NA,NA
periling,[periling person],NA,NA,NA,NA,NA
perilous,[perilous person],-0.1297831245669382,-0.05738821656705642,-0.049553358651101526,NA,-0.060370887671404284
peripatetic,[peripatetic person],-0.13002351331399736,-0.057040589976080865,-0.04997493174307109,NA,NA
periphrastic,[periphrastic person],NA,NA,NA,NA,NA
perishable,[perishable person],NA,-0.05787796938717279,-0.05043342768676387,NA,NA
perissological,[perissological person],NA,NA,NA,NA,NA
perjink,[perjink person],NA,NA,NA,NA,NA
perjuring,[perjuring person],NA,NA,NA,NA,NA
perking,[perking person],NA,NA,NA,NA,NA
perky,[perky person],-0.12548336377148808,-0.04229215716789719,-0.05039260249093781,-0.03312140736632778,-0.05963238402132933
perlustrating,[perlustrating person],NA,NA,NA,NA,NA
permanent,[permanent person],-0.10543770485410034,-0.05350869642607805,-0.04650244823989831,-0.04892316633890822,-0.05872989784338849
permeable,[permeable person],NA,NA,NA,NA,NA
permitting,[permitting person],-0.12383906781851133,-0.05770675269685706,-0.04914853581176053,-0.05030849083037286,-0.0607017734513904
pernicious,[pernicious person],-0.12880471360866871,-0.04938164839203129,-0.04994414699163893,NA,NA
pernickety,[pernickety person],NA,NA,-0.05097228101965638,NA,NA
perorating,[perorating person],NA,NA,NA,NA,NA
perpending,[perpending person],NA,NA,NA,NA,NA
perpetrating,[perpetrating person],NA,NA,NA,NA,NA
perpetuating,[perpetuating person],NA,NA,-0.05105161318356864,NA,NA
perplexable,[perplexable person],NA,NA,NA,NA,NA
perplexed,[perplexed person],-0.12150092962892783,-0.05464779653148723,-0.04409314511071383,-0.04798497681948721,-0.0586680360922103
perplexing,[perplexing person],-0.1276056281766475,-0.054034022429899485,-0.04806615863634249,-0.04972578372919962,NA
perscrutating,[perscrutating person],NA,NA,NA,NA,NA
persecuting,[persecuting person],-0.13022332561068162,-0.057526007681004555,-0.05085769387305798,NA,NA
persecutive,[persecutive person],NA,NA,NA,NA,NA
persevering,[persevering person],-0.1240092812105335,-0.056204602987747786,-0.04551386474731593,-0.04997830850414411,-0.05922018120755268
persifleur,[persifleur person],NA,NA,NA,NA,NA
persistent,[persistent person],-0.06993134891455703,-0.026302141705231933,-0.030670046471556495,-0.046748345600825685,-0.05461694791412332
personable,[personable person],-0.11726501009680902,-0.0461775490620414,-0.028818028782046496,-0.04818921332225442,-0.05743558288042983
personal,[personal person],-0.11158027878424069,-0.05564144520859919,-0.03932418093597864,-0.04799282356888719,-0.0504350114936941
personality,[personality person],-0.12021970664218297,-0.057265476139007725,-0.050690630794344146,-0.048191373328788395,-0.057894948507019504
personating,[personating person],NA,NA,NA,NA,NA
perspective,[perspective person],-0.12713694520046362,NA,-0.049916535981194894,NA,NA
perspectiveless,[perspectiveless person],NA,NA,NA,NA,NA
perspicacious,[perspicacious person],-0.12644629979563565,-0.055841593694101514,-0.04940002522613131,NA,NA
perspicuous,[perspicuous person],NA,NA,NA,NA,NA
perstringing,[perstringing person],NA,NA,NA,NA,NA
persuadable,[persuadable person],NA,NA,-0.05096986232256992,NA,NA
persuaded,[persuaded person],-0.12672622735451622,-0.05755792622300889,-0.049881931848214406,-0.05032944932120552,NA
persuasible,[persuasible person],NA,NA,NA,NA,NA
persuasive,[persuasive person],-0.083957942389196,-0.044933717703309436,-0.0266376402224698,-0.04871329565980571,-0.05991569950792725
pert,[pert person],-0.13099155189637554,-0.054810438530340504,-0.050841517134360616,-0.04541685090936328,-0.05828338693961174
pertinacious,[pertinacious person],-0.13014829815695447,-0.05774919222141287,-0.05068429025413268,NA,-0.06047314776423686
pertish,[pertish person],NA,NA,NA,NA,NA
perturbable,[perturbable person],NA,NA,NA,NA,NA
perturbative,[perturbative person],NA,NA,NA,NA,NA
perturbed,[perturbed person],-0.1293999879155757,-0.05621847631584895,-0.049886408157745345,-0.0496760047777343,NA
perusing,[perusing person],NA,-0.05739493307619769,-0.05088416338647659,NA,NA
pervasive,[pervasive person],-0.1297873631901159,-0.057876625710911525,-0.050955615450914225,NA,NA
perverse,[perverse person],-0.0871129736305701,-0.05032773530099992,-0.037568312332169757,-0.047724576562754945,-0.05832837533122682
perverted,[perverted person],-0.12013059230712153,-0.05351747336987147,-0.04319265712796337,-0.04947486008299232,-0.058598005687386
perverting,[perverting person],NA,NA,-0.05088274653278215,NA,NA
pervicacious,[pervicacious person],NA,NA,NA,NA,NA
pervious,[pervious person],NA,NA,NA,NA,NA
pesky,[pesky person],-0.12819854280813564,-0.05464007268053663,-0.050252812844083145,-0.04782326962678627,-0.05528506967759128
pessimist,[pessimist person],NA,NA,NA,NA,NA
pessimistic,[pessimistic person],-0.07272531172523225,-0.05691149928117957,-0.04829332760607898,NA,-0.05902561561574675
pestering,[pestering person],NA,NA,-0.050944046661311325,NA,NA
pestiferous,[pestiferous person],-0.1307560089471376,-0.05753069025833021,-0.05106913286027498,NA,NA
pestilent,[pestilent person],-0.1287073336791677,-0.056710866841010815,-0.05049455810889754,NA,NA
pesting,[pesting person],NA,NA,NA,NA,NA
pet,[pet person],-0.08120400441646014,-0.05770049129933937,-0.050418366879080245,-0.04450857234325418,-0.047113025679040806
petitioning,[petitioning person],-0.12738770832823607,-0.056958606932287034,NA,NA,NA
petrarchistic,[petrarchistic person],NA,NA,NA,NA,NA
petrescent,[petrescent person],NA,NA,NA,NA,NA
petrifactive,[petrifactive person],NA,NA,NA,NA,NA
petrified,[petrified person],-0.1279747675908566,-0.04915920593104622,-0.025488459284243585,-0.04539457404994081,-0.05484665891829964
petrosal,[petrosal person],NA,NA,NA,NA,NA
petticoat,[petticoat person],NA,NA,NA,-0.049967650221903005,NA
petticoating,[petticoating person],NA,NA,NA,NA,NA
pettifogging,[pettifogging person],NA,NA,-0.051087028193685595,NA,NA
petting,[petting person],NA,NA,NA,NA,NA
pettish,[pettish person],NA,-0.0578049451797084,NA,-0.049890046073435154,-0.06069822146415229
pettled,[pettled person],NA,NA,NA,NA,NA
pettling,[pettling person],NA,NA,NA,NA,NA
petty,[petty person],-0.019410337329304667,-0.05320959582675376,-0.013059745872772723,-0.04111137666857314,-0.05925873718467875
petulant,[petulant person],-0.12685792124346995,-0.05171757447208106,-0.048466107002328035,-0.045097456071518674,-0.038644357225555245
phantasmal,[phantasmal person],NA,NA,-0.05068721846546544,NA,NA
pharisaic,[pharisaic person],NA,NA,NA,NA,NA
phenomenal,[phenomenal person],-0.1112068234180078,0.02776411873753885,-0.04521975402603265,-0.049408483846807266,-0.05966961034627571
philadelphian,[philadelphian person],NA,NA,NA,NA,NA
philandering,[philandering person],NA,-0.05729645356704152,-0.04852581012990156,NA,NA
philanthropic,[philanthropic person],-0.1202016589487107,-0.05476303238591727,-0.047632632446256484,NA,NA
philanthropizing,[philanthropizing person],NA,NA,NA,NA,NA
philharmonic,[philharmonic person],NA,NA,NA,NA,NA
philhymnic,[philhymnic person],NA,NA,NA,NA,NA
philippic,[philippic person],NA,NA,NA,NA,NA
philistine,[philistine person],NA,0.021134776431080162,-0.05067838391284168,-0.04480147245493505,NA
philobiblic,[philobiblic person],NA,NA,NA,NA,NA
philocaly,[philocaly person],NA,NA,NA,NA,NA
philocubist,[philocubist person],NA,NA,NA,NA,NA
philodemic,[philodemic person],NA,NA,NA,NA,NA
philodespot,[philodespot person],NA,NA,NA,NA,NA
philodoxical,[philodoxical person],NA,NA,NA,NA,NA
philogastric,[philogastric person],NA,NA,NA,NA,NA
philogeant,[philogeant person],NA,NA,NA,NA,NA
philogenitive,[philogenitive person],NA,NA,NA,NA,NA
philogynous,[philogynous person],NA,NA,NA,NA,NA
philologist,[philologist person],NA,NA,NA,NA,NA
philomath,[philomath person],NA,NA,NA,NA,NA
philoneism,[philoneism person],NA,NA,NA,NA,NA
philonoist,[philonoist person],NA,NA,NA,NA,NA
philopolemic,[philopolemic person],NA,NA,NA,NA,NA
philopornist,[philopornist person],NA,NA,NA,NA,NA
philoprogenitive,[philoprogenitive person],NA,NA,NA,NA,NA
philorchidaceous,[philorchidaceous person],NA,NA,NA,NA,NA
philosophastering,[philosophastering person],NA,NA,NA,NA,NA
philosophical,[philosophical person],-0.11003417442724596,-0.055566540469843294,-0.0379978749438865,-0.04967236944372864,-0.06019540464684336
philosophicide,[philosophicide person],NA,NA,NA,NA,NA
philosophistical,[philosophistical person],NA,NA,NA,NA,NA
philosophizing,[philosophizing person],-0.1260309994995485,NA,-0.05061823357759339,NA,NA
philosophobia,[philosophobia person],NA,NA,NA,NA,NA
philotechnic,[philotechnic person],NA,NA,NA,NA,NA
philothaumaturgic,[philothaumaturgic person],NA,NA,NA,NA,NA
philotheistic,[philotheistic person],NA,NA,NA,NA,NA
philtered,[philtered person],NA,NA,NA,NA,NA
philtering,[philtering person],NA,NA,NA,NA,NA
phlegmatic,[phlegmatic person],-0.1055802620139166,-0.05629315580974679,-0.04538557754823912,-0.04989741321297724,-0.060381665311345895
phoebad,[phoebad person],NA,NA,NA,NA,NA
phoenix,[phoenix person],NA,-0.05514878907002029,-0.04886922656963166,-0.04930368470235826,-0.0589617499716084
phony,[phony person],-0.11838415325412663,-0.056899403222766175,-0.050128636242052105,-0.04994064583933032,NA
phosphorescent,[phosphorescent person],NA,-0.05710356024766958,NA,NA,NA
photographic,[photographic person],NA,NA,-0.050866636220565496,NA,NA
photophobia,[photophobia person],NA,NA,NA,NA,NA
photophygous,[photophygous person],NA,NA,NA,NA,NA
phrasemongering,[phrasemongering person],NA,NA,NA,NA,NA
phrasing,[phrasing person],NA,NA,NA,NA,NA
phrasy,[phrasy person],NA,NA,NA,NA,NA
phrenetic,[phrenetic person],NA,NA,-0.05108919882144666,NA,NA
phrenopathic,[phrenopathic person],NA,NA,NA,NA,NA
phthisical,[phthisical person],-0.13031298081806109,-0.05785464279565248,-0.0510809894791486,-0.05034658137479956,NA
physical,[physical person],0.48202700436269313,-0.04310627399211159,0.02488588176726754,-0.04785683813541,-0.05649984773858707
physician,[physician person],-0.12998312989933455,-0.057899008298306485,-0.050652276133091846,NA,NA
physiolater,[physiolater person],NA,NA,NA,NA,NA
piacular,[piacular person],NA,NA,NA,NA,NA
pica,[pica person],NA,NA,NA,NA,NA
picaresque,[picaresque person],NA,NA,NA,NA,NA
picaroon,[picaroon person],NA,NA,NA,NA,NA
picarooning,[picarooning person],NA,NA,NA,NA,NA
picayune,[picayune person],NA,NA,-0.05105983778081804,NA,NA
pick-up,[pick - up person],-0.1277271432982283,NA,-0.04763177460215549,-0.046114918905961165,-0.06057750630118227
picked,[picked person],-0.1260432489615783,-0.057657002309260526,-0.046996916352164214,-0.04997028428296834,-0.06034238402007258
picking,[picking person],NA,-0.05693557813202061,-0.05013886970136872,-0.04787660195625713,-0.05977294024582721
pickle,[pickle person],NA,-0.05705755021183015,-0.046804609715195185,NA,NA
pickle-herring,[pickle - herring person],NA,NA,NA,NA,NA
pickled,[pickled person],NA,NA,NA,NA,NA
pickling,[pickling person],NA,NA,NA,NA,NA
pickpocket,[pickpocket person],NA,NA,NA,NA,NA
picksome,[picksome person],NA,NA,NA,NA,NA
pickthank,[pickthank person],NA,NA,NA,NA,NA
picktooth,[picktooth person],NA,NA,NA,NA,NA
pickwickian,[pickwickian person],NA,NA,NA,NA,NA
picky,[picky person],-0.11795182056367633,-0.055917787886538305,-0.04936008637514776,-0.04907670839629032,NA
picnicking,[picnicking person],NA,NA,NA,NA,NA
picturesque,[picturesque person],-0.12794216045087936,-0.054971100714649265,-0.04983873629368824,-0.05001303485034107,-0.060375661515274154
picturing,[picturing person],NA,-0.057562590429714955,-0.05042186202942068,NA,NA
piddling,[piddling person],NA,NA,NA,NA,NA
pie,[pie person],-0.12640034354879662,-0.05337891209402428,-0.02895151948284118,-0.041583071082165246,-0.057204458076952104
piebald,[piebald person],NA,NA,-0.05058897655056202,NA,NA
piecing,[piecing person],NA,NA,NA,NA,NA
pied,[pied person],NA,NA,NA,NA,NA
piercing,[piercing person],NA,-0.056786764587812344,-0.05088826077723818,NA,NA
pietic,[pietic person],NA,NA,NA,NA,NA
pietistic,[pietistic person],NA,NA,NA,NA,NA
piffling,[piffling person],NA,NA,NA,NA,NA
pig-headed,[pig - headed person],-0.12838864718419882,-0.05595097844768647,-0.04937626238016267,-0.0496588919826056,-0.06026108545396891
pigeon,[pigeon person],-0.13020061241016082,-0.056940140949287975,-0.03274342462324548,-0.04979740287947448,-0.05970400545567598
pigeon-hearted,[pigeon - hearted person],NA,NA,NA,NA,NA
pigeoning,[pigeoning person],NA,NA,NA,NA,NA
piggish,[piggish person],NA,NA,-0.049985908761337086,NA,NA
piggling,[piggling person],NA,NA,NA,NA,NA
pigheaded,[pigheaded person],-0.12725983505708635,-0.05555198087623956,-0.04682765863169819,-0.04930046500235324,-0.05957025791414935
pigsconce,[pigsconce person],NA,NA,NA,NA,NA
pigsney,[pigsney person],NA,NA,NA,NA,NA
piker,[piker person],NA,NA,NA,NA,NA
pikey,[pikey person],NA,NA,NA,NA,NA
pilching,[pilching person],NA,NA,NA,NA,NA
pilfering,[pilfering person],NA,NA,NA,NA,-0.06063521814184519
pilgarlicky,[pilgarlicky person],NA,NA,NA,NA,NA
pilgrim,[pilgrim person],-0.12970022818711172,-0.04351943741744932,-0.04861202713046365,-0.043722430319172126,-0.051935496159940746
piliferous,[piliferous person],NA,NA,NA,NA,NA
pill,[pill person],-0.12672823790451504,NA,-0.04952715264255842,NA,NA
pillaging,[pillaging person],NA,NA,NA,NA,NA
pillar,[pillar person],NA,NA,-0.05093847775751242,NA,NA
pilling,[pilling person],NA,NA,NA,NA,NA
pillorying,[pillorying person],NA,NA,NA,NA,NA
piloting,[piloting person],NA,NA,NA,NA,NA
pilulous,[pilulous person],NA,NA,NA,NA,NA
pimp,[pimp person],NA,NA,NA,NA,NA
pimping,[pimping person],NA,NA,NA,NA,NA
pimpled,[pimpled person],NA,NA,-0.05048967121937747,-0.04962913078417147,-0.0528550156939947
pin-headed,[pin - headed person],NA,NA,NA,NA,NA
pinchbeck,[pinchbeck person],NA,NA,NA,NA,NA
pinched,[pinched person],NA,-0.05408759033755645,-0.04959454222258818,-0.04980830529740984,NA
pinchfisted,[pinchfisted person],NA,NA,NA,NA,NA
pinchgut,[pinchgut person],NA,NA,NA,NA,NA
pinching,[pinching person],NA,-0.05766027093977971,-0.05014486416920998,NA,NA
pindling,[pindling person],NA,NA,NA,NA,NA
pindy,[pindy person],NA,NA,NA,NA,NA
pinging,[pinging person],NA,NA,NA,NA,NA
pingling,[pingling person],NA,NA,NA,NA,NA
pinguid,[pinguid person],NA,NA,NA,NA,NA
pining,[pining person],NA,-0.05662840557605602,-0.05092508032082804,-0.049792216115997004,NA
pinioned,[pinioned person],NA,NA,-0.050214093599087926,NA,NA
pinioning,[pinioning person],NA,NA,NA,NA,NA
pinkeen,[pinkeen person],NA,NA,NA,NA,NA
pinking,[pinking person],NA,NA,NA,NA,NA
pioneering,[pioneering person],-0.12971249125329037,-0.01764477660411068,-0.050222684738448035,-0.05001283748691219,NA
pious,[pious person],0.11295632690571508,0.0978068448483971,0.16750291505428022,-0.0320474492503687,-0.03849737103332413
pipe-clayey,[pipe - clayey person],NA,NA,NA,NA,NA
pipelayer,[pipelayer person],NA,NA,NA,NA,NA
piping,[piping person],NA,NA,-0.05036768011628649,NA,-0.05866242344727862
pippin-faced,[pippin - faced person],NA,NA,-0.05098669147428094,NA,NA
pipping,[pipping person],NA,NA,NA,NA,NA
pipy,[pipy person],NA,NA,NA,NA,NA
piquant,[piquant person],-0.1308256703517511,-0.05776453619951956,-0.05106969947476925,-0.050214770918553364,NA
piqued,[piqued person],NA,-0.05768803034425594,-0.050988332355091086,NA,NA
piquing,[piquing person],NA,NA,NA,NA,NA
piratic,[piratic person],NA,NA,NA,NA,NA
pishing,[pishing person],NA,NA,NA,NA,NA
pissed-off,[pissed-off person],NA,NA,NA,NA,NA
pistareen,[pistareen person],NA,NA,NA,NA,NA
pitapating,[pitapating person],NA,NA,NA,NA,NA
pitch-kettled,[pitch - kettled person],NA,NA,NA,NA,NA
pitchy,[pitchy person],NA,NA,NA,-0.049684771740094905,NA
piteous,[piteous person],NA,-0.056349839117063795,-0.050886600820684205,NA,NA
pithless,[pithless person],NA,NA,NA,NA,NA
pithsome,[pithsome person],NA,NA,NA,NA,NA
pithy,[pithy person],NA,NA,-0.05093891184355865,NA,NA
pitiable,[pitiable person],-0.12160777088595176,-0.05195361294671867,-0.046791496552243496,-0.04735930309055314,-0.05863857396154634
pitiful,[pitiful person],-0.10488851252500805,-0.039706866893386934,-0.03350116057513724,-0.03978756027467372,-0.05291728562786058
pitiless,[pitiless person],-0.12955003337172658,-0.05482810767308849,-0.046991492745709906,NA,-0.06030525206543172
pitying,[pitying person],-0.12402659857601475,-0.054779801719336205,-0.04941561964670801,-0.04992428874781504,-0.06008615572598785
pixy,[pixy person],NA,NA,NA,NA,NA
pixy-led,[pixy - led person],NA,NA,NA,NA,NA
placable,[placable person],-0.1302075868992735,-0.0577957044947806,-0.05087974167985142,NA,NA
placating,[placating person],NA,NA,NA,NA,NA
placid,[placid person],-0.11376252746172945,-0.048913642231645196,-0.04193221888917841,-0.047035649169028436,-0.05900873938390514
plagiaristic,[plagiaristic person],NA,NA,NA,NA,NA
plagose,[plagose person],NA,NA,NA,NA,NA
plagued,[plagued person],-0.1299183121445188,-0.05738273521880948,-0.047069375960142185,NA,-0.05902510349912996
plaguing,[plaguing person],NA,NA,-0.05068889854184982,NA,NA
plaguy,[plaguy person],NA,NA,NA,NA,NA
plaice-mouthed,[plaice - mouthed person],NA,NA,NA,NA,NA
plain,[plain person],-0.07648797585513711,0.09131990994686824,0.10221999131924026,0.08829734465755275,-0.04582027695890492
plain-dealing,[plain - dealing person],NA,NA,-0.04987567692310171,NA,NA
plain-hearted,[plain - hearted person],NA,NA,-0.051050831123221514,NA,NA
plain-spoken,[plain - spoken person],-0.12814283023854597,-0.05566660242651129,-0.04656240138387759,-0.05008327556281786,NA
plaining,[plaining person],NA,NA,NA,NA,NA
plainish,[plainish person],NA,-0.05762797580592426,NA,NA,NA
plaintive,[plaintive person],NA,-0.056897418142757436,-0.0508139697285417,NA,-0.06036127065537226
plaintless,[plaintless person],NA,NA,NA,NA,NA
plaited,[plaited person],NA,NA,NA,NA,NA
planet-stricken,[planet - stricken person],NA,NA,NA,NA,NA
planful,[planful person],NA,NA,NA,NA,NA
plangent,[plangent person],NA,NA,NA,NA,NA
plangorous,[plangorous person],NA,NA,NA,NA,NA
planless,[planless person],NA,NA,-0.0510308596095566,NA,NA
planning,[planning person],-0.11731776555404289,NA,-0.049226606397404345,NA,NA
planted,[planted person],NA,-0.05765779792090329,-0.05022741896558039,NA,NA
planting,[planting person],NA,NA,-0.05064303929673441,NA,NA
plastered,[plastered person],NA,NA,NA,NA,NA
plastic,[plastic person],-0.12167004351931962,-0.04492667368229405,0.005518809570884367,-0.04073182600716543,-0.05748270314096891
plastodynamic,[plastodynamic person],NA,NA,NA,NA,NA
plat,[plat person],NA,NA,NA,NA,NA
platching,[platching person],NA,NA,NA,NA,NA
platitudinizing,[platitudinizing person],NA,NA,NA,NA,NA
platitudinous,[platitudinous person],-0.13076784449935855,NA,NA,NA,NA
platonic,[platonic person],-0.12729190046553612,-0.05706755880620842,-0.04962072227005981,NA,-0.06029406379604667
platter-faced,[platter - faced person],NA,NA,NA,NA,NA
platty,[platty person],NA,NA,NA,NA,NA
plauditory,[plauditory person],NA,NA,NA,NA,NA
plausible,[plausible person],-0.12308696717485915,-0.056760024629862633,-0.04913084757433205,NA,-0.06023834648684365
plausive,[plausive person],NA,NA,NA,NA,NA
playboy,[playboy person],NA,NA,-0.05008410143486038,-0.048967147202037965,NA
playboyish,[playboyish person],NA,NA,NA,NA,NA
playful,[playful person],-0.10597957958312569,-0.05060783459513004,-0.04319329204547233,-0.03865220684025163,-0.030377046132317977
playing,[playing person],-0.12459119796168626,-0.04954961084994719,-0.03270354898182728,-0.03572045195405091,-0.03140066235789969
playless,[playless person],NA,NA,NA,NA,NA
playmate,[playmate person],NA,NA,NA,NA,NA
playsome,[playsome person],NA,NA,NA,NA,NA
pleading,[pleading person],NA,-0.049126589305497396,-0.04756834211022711,-0.04890944229296847,-0.057789491419294126
pleasable,[pleasable person],NA,NA,NA,NA,NA
pleasant,[pleasant person],0.28858989823382386,0.09141726252967229,0.0682028043025864,-0.009679996191027416,-0.03170973016153946
pleasantish,[pleasantish person],NA,NA,NA,NA,NA
pleased,[pleased person],-0.1275991597618721,-0.05575448419434877,-0.048986483699557284,-0.04943612786848299,-0.059099606573467314
pleasing,[pleasing person],-0.10296386914615666,-0.05170408610791912,-0.04300023761677053,-0.0472872260141143,-0.05971187060522828
pleasurable,[pleasurable person],-0.12965980467601015,NA,-0.05095027074354237,NA,NA
pleasure-loving,[pleasure - loving person],-0.1297036206322308,-0.05691496717441617,-0.04938986993221468,-0.04953072683605896,-0.05973373460185887
pleasure-seeker,[pleasure - seeker person],NA,NA,NA,NA,NA
pleasure-seeking,[pleasure - seeking person],-0.12766693706347035,-0.05646279151517963,-0.050079144845507115,-0.050232203115090725,NA
pleasured,[pleasured person],NA,-0.055556551299177456,NA,NA,NA
pleasureful,[pleasureful person],NA,NA,NA,NA,NA
pleasureless,[pleasureless person],NA,NA,NA,NA,NA
pleasuremonger,[pleasuremonger person],NA,NA,NA,NA,NA
pleasurist,[pleasurist person],NA,NA,NA,NA,NA
plebeian,[plebeian person],-0.13055219428122067,-0.05345384491525599,-0.05029629538132335,-0.0489258018336062,-0.059892950423998864
plebeianized,[plebeianized person],NA,NA,NA,NA,NA
plebeianizing,[plebeianizing person],NA,NA,NA,NA,NA
plebicolar,[plebicolar person],NA,NA,NA,NA,NA
pledging,[pledging person],NA,NA,NA,NA,NA
pleniloquent,[pleniloquent person],NA,NA,NA,NA,NA
plenipotent,[plenipotent person],NA,NA,NA,NA,NA
plenipotentiary,[plenipotentiary person],NA,NA,NA,NA,NA
plenitudinous,[plenitudinous person],NA,NA,NA,NA,NA
plenteous,[plenteous person],-0.13099155189637554,NA,NA,NA,NA
plentiful,[plentiful person],NA,NA,-0.05109447323075193,NA,NA
pleonast,[pleonast person],NA,NA,NA,NA,NA
pleonectic,[pleonectic person],NA,NA,NA,NA,NA
plethoric,[plethoric person],-0.13064247198581136,-0.05745963749917275,-0.05065883440768105,-0.05034658137479956,NA
pliable,[pliable person],-0.1281752304522591,-0.055269232468558145,-0.048839478567945245,-0.04923759184756141,-0.059433355121510635
pliant,[pliant person],-0.13011867691284798,-0.053431765653702855,-0.05011460710477415,-0.0480466200369302,-0.06024964709423188
plighting,[plighting person],NA,NA,NA,NA,NA
plim,[plim person],NA,NA,NA,NA,NA
plodding,[plodding person],-0.1302329271325385,-0.05734587907549605,-0.04810697734190066,-0.050284950821111694,-0.058178416862661515
ploting,[ploting person],NA,NA,NA,NA,NA
plotting,[plotting person],NA,-0.057066214123658435,-0.05066573768233535,NA,NA
plouncing,[plouncing person],NA,NA,NA,NA,NA
ploutering,[ploutering person],NA,NA,NA,NA,NA
plowman,[plowman person],NA,NA,NA,NA,NA
plucked,[plucked person],NA,NA,-0.05092722586229287,NA,NA
pluckless,[pluckless person],NA,NA,NA,NA,NA
plucky,[plucky person],-0.12965323487452543,-0.04762693829317838,-0.049602938653912215,-0.029511126091314725,-0.05078582095044789
plug-ugly,[plug - ugly person],NA,NA,NA,NA,NA
plugging,[plugging person],NA,NA,NA,NA,NA
pluggy,[pluggy person],NA,NA,NA,NA,NA
plum,[plum person],NA,-0.05785159807022322,-0.05078648753580559,-0.04980997350820835,NA
plumber,[plumber person],NA,NA,-0.05080833403142085,NA,-0.05937546477405857
plumbless,[plumbless person],NA,NA,NA,NA,NA
plummy,[plummy person],NA,NA,NA,NA,NA
plumping,[plumping person],NA,NA,NA,NA,NA
plundering,[plundering person],NA,NA,-0.05098489053782141,NA,NA
plunderous,[plunderous person],NA,NA,NA,NA,NA
plunging,[plunging person],NA,NA,-0.05044977526059898,NA,NA
plungy,[plungy person],NA,NA,NA,NA,NA
plunking,[plunking person],NA,NA,NA,NA,NA
pluperfect,[pluperfect person],NA,NA,NA,NA,NA
pluridentate,[pluridentate person],NA,NA,NA,NA,NA
plus,[plus person],-0.09540433003202235,-0.04446558868209167,-0.04289797921370543,-0.048462979814109554,-0.05738149574884116
plutarchian,[plutarchian person],NA,NA,NA,NA,NA
plutocratic,[plutocratic person],NA,NA,-0.05108919882144666,NA,NA
plutolatry,[plutolatry person],NA,NA,NA,NA,NA
plutomania,[plutomania person],NA,NA,NA,NA,NA
pluviose,[pluviose person],NA,NA,NA,NA,NA
plying,[plying person],NA,NA,NA,NA,NA
pneumatic,[pneumatic person],-0.12872360438439673,NA,-0.04962527166565067,-0.04956648689113508,NA
poaching,[poaching person],NA,NA,NA,NA,NA
pocketing,[pocketing person],NA,NA,NA,NA,NA
pococurante,[pococurante person],NA,NA,NA,NA,NA
pococurantish,[pococurantish person],NA,NA,NA,NA,NA
podded,[podded person],NA,NA,NA,NA,NA
poem,[poem person],NA,-0.057006592804320244,-0.048820903421303144,NA,NA
poetaster,[poetaster person],NA,NA,NA,NA,NA
poetic,[poetic person],-0.11613249334516171,-0.05598806662245627,-0.04609009048174656,-0.04874089129637932,-0.057137381863745555
poetizing,[poetizing person],NA,NA,NA,NA,NA
poignant,[poignant person],-0.13042395644752205,NA,-0.05090499861370213,NA,NA
point-device,[point - device person],NA,NA,NA,NA,NA
pointed,[pointed person],-0.1301114356392162,-0.057566240098477266,-0.05015352246873326,NA,NA
pointless,[pointless person],NA,NA,-0.050592322706927005,NA,NA
poised,[poised person],-0.12323288957149679,-0.0386064375272697,-0.04911519615227232,-0.04837026141416917,-0.06063929667092093
poisoned,[poisoned person],-0.12224236576549227,-0.05403413417475114,-0.047646112450435575,-0.04848902055659911,-0.04204523219018148
poisoning,[poisoning person],NA,-0.056861323034538426,-0.050619679468181904,NA,NA
poisonless,[poisonless person],NA,NA,NA,NA,NA
poisonous,[poisonous person],-0.12561203181133387,-0.049386641222209475,-0.04927132914017872,-0.04926929944126386,NA
poker,[poker person],NA,NA,-0.0502301268182097,NA,-0.059475106136124924
poking,[poking person],NA,NA,NA,NA,NA
poky,[poky person],NA,NA,-0.05101728755644799,NA,NA
polar,[polar person],-0.12868571625703656,NA,-0.050362518406249994,NA,NA
polarized,[polarized person],NA,NA,-0.05102058933066818,NA,NA
polarizing,[polarizing person],-0.12495923744466023,NA,NA,NA,NA
polecat,[polecat person],NA,NA,NA,NA,NA
polemic,[polemic person],NA,NA,NA,NA,NA
polemical,[polemical person],NA,NA,-0.051016584750737115,NA,NA
polestar,[polestar person],NA,NA,NA,NA,NA
policing,[policing person],NA,-0.0561249891688297,-0.05072401972343105,NA,NA
polished,[polished person],-0.12001984451135346,-0.045735840970147136,-0.03810119718651106,-0.048751945798845515,NA
polite,[polite person],0.021045952610882494,-0.03843413398663502,-0.0029649581838227714,-0.031536412969980596,0.007989775498055175
politic,[politic person],-0.12883663567235004,-0.05736402251955941,-0.04820306857956208,NA,NA
political,[political person],0.19057816341979528,-0.01032604461963944,0.10802959940043688,-0.04870509886509905,-0.05907463796293061
politicaster,[politicaster person],NA,NA,NA,NA,NA
politician,[politician person],NA,NA,-0.05081107859639147,NA,NA
politico,[politico person],NA,NA,NA,NA,NA
