TDA,coded,person_zscore,woman_zscore,man_zscore,girl_zscore,boy_zscore
involving,[involving person],-0.095015086782752875,-0.055076487092453046,-0.044272425144318735,-0.049080550267469804,-0.05904124668737488
invulnerable,[invulnerable person],-0.12965356424782737,-0.05707523612097458,-0.048762647779636153,NA,NA
inward,[inward person],-0.0992055250630163,-0.05711782858054173,0.06744352502812871,-0.04982479000115541,-0.0597912876967639
inwrapped,[inwrapped person],NA,NA,NA,NA,NA
ipse-dixitish,[ipse - dixitish person],NA,NA,NA,NA,NA
iracund,[iracund person],NA,NA,NA,NA,NA
irascent,[irascent person],NA,NA,NA,NA,NA
irascible,[irascible person],-0.11485459525504446,-0.05389336321558777,-0.036931960779711316,-0.050220756062605246,-0.06008410829176946
irate,[irate person],-0.11181974541520862,-0.020300240475774042,-0.034317008407213925,-0.04875624202081411,-0.058753838868862714
ireful,[ireful person],NA,NA,-0.0509781436345417,NA,NA
ireless,[ireless person],NA,NA,NA,NA,NA
irenic,[irenic person],-0.12983638463191136,NA,-0.05088053377443037,NA,NA
iridescent,[iridescent person],NA,NA,-0.051055493249439386,NA,NA
irish,[irish person],-0.013437407770388871,0.2088051253687597,0.0015906834922840612,0.353592253415596,0.18102897580247504
irked,[irked person],NA,NA,NA,NA,NA
irking,[irking person],NA,NA,NA,NA,NA
iron,[iron person],-0.1265534980306605,-0.01806252963706095,0.8770361609572482,-0.0390770716298181,-0.048230764568463404
iron-bound,[iron - bound person],NA,NA,NA,NA,NA
iron-fisted,[iron - fisted person],NA,NA,-0.050815469927144856,NA,NA
iron-handed,[iron - handed person],NA,NA,-0.05114755197143237,NA,NA
iron-hard,[iron - hard person],NA,NA,-0.05078737609616015,NA,NA
iron-hearted,[iron - hearted person],NA,NA,-0.050136343126179775,NA,NA
iron-sided,[iron - sided person],NA,NA,NA,NA,NA
ironical,[ironical person],-0.1273626959757025,-0.057823379392246674,-0.049502329889313496,NA,NA
ironless,[ironless person],NA,NA,NA,NA,NA
irradiant,[irradiant person],NA,NA,NA,NA,NA
irrational,[irrational person],-0.043657189634541245,-0.04424900477834573,-0.019607901311916157,-0.049452550903339575,NA
irrebuttable,[irrebuttable person],NA,NA,NA,NA,NA
irreconcilable,[irreconcilable person],-0.13057374444902928,-0.05789512636117461,-0.051121120664046574,NA,NA
irredeemable,[irredeemable person],NA,-0.057064421492351976,-0.051050139359883624,NA,NA
irreformable,[irreformable person],NA,NA,NA,NA,NA
irrefusable,[irrefusable person],NA,NA,NA,NA,NA
irrefutable,[irrefutable person],NA,NA,NA,NA,NA
irregular,[irregular person],-0.11642550904584358,-0.05736683964045283,-0.050259482585962245,NA,NA
irreligionist,[irreligionist person],NA,NA,NA,NA,NA
irreligious,[irreligious person],-0.10744338325220312,-0.057113212936775196,-0.04332563204393175,-0.05017371944374286,-0.06062644726983341
irreplaceable,[irreplaceable person],-0.11000341209919,-0.05697766491730224,-0.04888550545575781,NA,NA
irreprehensible,[irreprehensible person],NA,NA,NA,NA,NA
irrepressible,[irrepressible person],-0.12712700169973407,-0.05491114187904422,-0.04948852248993285,-0.04868768421131889,-0.055005225815003875
irreproachable,[irreproachable person],-0.12821594357911723,-0.05685847614155877,-0.04968379856688766,-0.05039495251420965,NA
irresistible,[irresistible person],-0.12837397887944796,-0.0401182957366482,-0.04456548015158136,-0.04772608641379015,-0.05902479609214984
irresolute,[irresolute person],-0.126337540289937,-0.05763618290328487,-0.04743037463123447,-0.0504218987141156,-0.06082852425892025
irresolved,[irresolved person],NA,NA,NA,NA,NA
irresponsible,[irresponsible person],-0.01501060985512942,-0.04906329650445432,-0.03953845964238381,-0.045882179415801076,-0.04564961311121972
irresponsive,[irresponsive person],NA,NA,NA,NA,NA
irrestrainable,[irrestrainable person],NA,NA,NA,NA,NA
irretrievable,[irretrievable person],NA,NA,-0.05106798471912396,NA,NA
irreverent,[irreverent person],-0.10975312994934491,-0.055851798393490186,-0.048397456155201184,-0.04938637771330504,-0.059727183441822485
irrisory,[irrisory person],NA,NA,NA,NA,NA
irritable,[irritable person],-0.09558716026811305,-0.05199802797778483,-0.041409503150291425,-0.04894164618388382,-0.06002074696693499
irritated,[irritated person],-0.11874469495549381,-0.050319452719397695,-0.04378775724769205,-0.04922481974484238,-0.06016551220491526
irritating,[irritating person],-0.06067637582400709,-0.03543838351260333,-0.031045500104983907,-0.04534265926281688,-0.05408505381112629
irrupting,[irrupting person],NA,NA,NA,NA,NA
iscariotic,[iscariotic person],NA,NA,NA,NA,NA
ishmael,[ishmael person],NA,NA,NA,NA,NA
ismatic,[ismatic person],NA,NA,NA,NA,NA
isolated,[isolated person],-0.014624460252511276,-0.04166073871685775,-0.02494770168463441,-0.047451259020944055,-0.04987794674841496
israelite,[israelite person],-0.12582553452053966,0.042817227384846106,0.005620189842145329,-0.03839745508351757,-0.052733982345225305
it,[it person],0.23681613840042895,0.002082710498403112,0.13512796035936483,0.21194585744980068,0.0882688453077802
italian,[italian person],-0.10930262207962377,0.35025415775843055,0.09384665404784903,0.21731125123638384,0.19482624921701772
italianate,[italianate person],NA,NA,-0.05086306318745895,NA,NA
italicizing,[italicizing person],NA,NA,NA,NA,NA
itching,[itching person],NA,NA,-0.050955657298407515,NA,NA
iterative,[iterative person],NA,NA,NA,NA,NA
ithyphallic,[ithyphallic person],NA,NA,-0.050245956970242436,NA,NA
itinerant,[itinerant person],-0.1288844114467606,-0.05645942744630001,-0.047921523552060225,-0.05000661723503406,-0.059623597758341
jabbering,[jabbering person],NA,-0.05708692129506708,-0.0506272102633447,NA,NA
jabbing,[jabbing person],NA,NA,NA,NA,NA
jabbled,[jabbled person],NA,NA,NA,NA,NA
jack adams,[jack adams person],NA,NA,NA,NA,NA
jack nasty,[jack nasty person],NA,NA,NA,NA,NA
jack sprat,[jack sprat person],NA,NA,NA,NA,NA
jack-a-dandy,[jack - a - dandy person],NA,NA,NA,NA,NA
jack-a-lent,[jack - a - lent person],NA,NA,NA,NA,NA
jack-among-the-maids,[jack - among - the - maids person],NA,NA,NA,NA,NA
jack-in-office,[jack - in - office person],NA,NA,NA,NA,NA
jack-of-all-trades,[jack - of - all - trades person],NA,NA,NA,NA,NA
jack-of-both-sides,[jack - of - both - sides person],NA,NA,NA,NA,NA
jackal,[jackal person],NA,-0.05762858754012476,NA,NA,NA
jackanapes,[jackanapes person],NA,NA,NA,NA,NA
jackass,[jackass person],NA,NA,NA,NA,NA
jackeen,[jackeen person],NA,NA,NA,NA,NA
jacketing,[jacketing person],NA,NA,NA,NA,NA
jackstraw,[jackstraw person],NA,NA,NA,NA,NA
jacobinic,[jacobinic person],NA,NA,NA,NA,NA
jactant,[jactant person],NA,NA,NA,NA,NA
jactitating,[jactitating person],NA,NA,NA,NA,NA
jaculative,[jaculative person],NA,NA,NA,NA,NA
jaded,[jaded person],-0.12241740673150625,-0.051222132418043055,-0.04627872480942448,-0.049394366188498406,-0.059945180361772266
jadish,[jadish person],NA,NA,NA,NA,NA
jagged,[jagged person],NA,NA,-0.050810989566937664,NA,NA
jailbird,[jailbird person],NA,NA,NA,NA,NA
jailed,[jailed person],-0.122809277068978,-0.055765328105205715,-0.046687311117627195,NA,NA
jailing,[jailing person],NA,NA,NA,NA,NA
jalousing,[jalousing person],NA,NA,NA,NA,NA
jamboree,[jamboree person],NA,NA,NA,NA,-0.06071506821830375
jamming,[jamming person],NA,NA,NA,NA,NA
jangling,[jangling person],NA,NA,NA,NA,NA
janking,[janking person],NA,NA,NA,NA,NA
jannock,[jannock person],NA,NA,NA,NA,NA
janus-faced,[janus - faced person],NA,NA,NA,NA,NA
japanophile,[japanophile person],NA,NA,NA,NA,NA
japing,[japing person],NA,NA,NA,NA,NA
japish,[japish person],NA,NA,NA,NA,NA
jarging,[jarging person],NA,NA,NA,NA,NA
jargoning,[jargoning person],NA,NA,NA,NA,NA
jarred,[jarred person],NA,NA,NA,NA,NA
jarring,[jarring person],NA,NA,NA,NA,NA
jaundiced,[jaundiced person],-0.12538646812052567,-0.056009548243738896,-0.049586864987562325,-0.050164538658819154,NA
jaundicing,[jaundicing person],NA,NA,NA,NA,NA
jaunting,[jaunting person],NA,NA,NA,NA,NA
jaunty,[jaunty person],-0.1306568381227778,-0.05720085174246892,-0.04928056614824071,-0.050256823431948386,-0.05988489689023795
javel,[javel person],NA,NA,NA,NA,NA
jawing,[jawing person],NA,NA,NA,NA,NA
jawless,[jawless person],NA,NA,-0.050802169738353706,NA,NA
jay,[jay person],NA,NA,-0.04806157003149247,NA,-0.043726485462977305
jaywalker,[jaywalker person],NA,NA,NA,NA,NA
jazzy,[jazzy person],-0.13052626234974438,NA,NA,-0.04981787460471937,NA
jealous,[jealous person],0.20206267416479706,0.082254689947022,0.03977236953467579,-0.02997378683858202,-0.04687014114404465
jeering,[jeering person],NA,-0.05769262229415164,-0.05075767609830874,NA,-0.05985815140638823
jejune,[jejune person],NA,NA,NA,NA,NA
jekyll,[jekyll person],NA,NA,NA,NA,NA
jelly,[jelly person],NA,NA,-0.049841315633291326,NA,NA
jemmy,[jemmy person],NA,NA,NA,NA,NA
jenkins,[jenkins person],NA,-0.056185994372535596,-0.050888620965496185,-0.048282298902999274,-0.05714061920808541
jenny,[jenny person],-0.1279384879387175,-0.05759902404967074,-0.05101502911574428,-0.04517454359083727,NA
jeopardizing,[jeopardizing person],NA,NA,-0.051126361840137996,NA,NA
jerky,[jerky person],NA,NA,-0.05041615430138343,NA,-0.057006891788836764
jerry-builder,[jerry - builder person],NA,NA,NA,NA,NA
jester,[jester person],NA,NA,NA,NA,NA
jestful,[jestful person],NA,NA,NA,NA,NA
jesting,[jesting person],-0.1298088821991027,NA,-0.050933649994496726,NA,NA
jestword,[jestword person],NA,NA,NA,NA,NA
jesuitic,[jesuitic person],NA,NA,NA,NA,NA
jewel,[jewel person],NA,-0.057717371492879546,-0.0494507634793817,-0.05023560031874812,NA
jeweled,[jeweled person],NA,-0.056086670392749366,-0.04871671704292096,NA,NA
jewing,[jewing person],NA,NA,NA,NA,NA
jewish,[jewish person],0.5977945076627128,1.3419164571181508,0.43717186640246225,0.6750985722049623,1.066283264654019
jezebelish,[jezebelish person],NA,NA,NA,NA,NA
jibbing,[jibbing person],NA,NA,NA,NA,NA
jiffling,[jiffling person],NA,NA,NA,NA,NA
jigger,[jigger person],NA,NA,-0.05105965237627323,NA,NA
jiggeting,[jiggeting person],NA,NA,NA,NA,NA
jigging,[jigging person],NA,NA,NA,NA,NA
jiggish,[jiggish person],NA,NA,NA,NA,NA
jiggling,[jiggling person],NA,NA,NA,NA,NA
jill,[jill person],-0.13105285599301844,NA,NA,-0.049435858567114646,NA
jillet,[jillet person],NA,NA,NA,NA,NA
jilt,[jilt person],NA,NA,NA,NA,NA
jim-crow,[jim - crow person],NA,NA,NA,NA,NA
jimp,[jimp person],NA,NA,NA,NA,NA
jimpricute,[jimpricute person],NA,NA,NA,NA,NA
jingling,[jingling person],NA,NA,NA,NA,NA
jingo,[jingo person],NA,NA,NA,NA,NA
jinking,[jinking person],NA,NA,NA,NA,NA
jinx,[jinx person],NA,NA,NA,NA,NA
jittery,[jittery person],-0.12838556336752652,-0.05497365756043907,-0.04772540212412292,-0.049528858726082085,-0.05871669236351586
jobbernowl,[jobbernowl person],NA,NA,NA,NA,NA
jobbing,[jobbing person],NA,NA,-0.050573868616349674,NA,NA
jockey,[jockey person],NA,NA,-0.050295269110887594,NA,-0.057215973547503296
jocose,[jocose person],-0.12930917600964054,NA,-0.050564372506979725,NA,NA
jocoserious,[jocoserious person],NA,NA,NA,NA,NA
jocular,[jocular person],-0.1295096877662593,NA,-0.048864653464856425,NA,NA
jocund,[jocund person],NA,NA,-0.050964336235161056,NA,-0.06073289854087023
joe-millerizing,[joe - millerizing person],NA,NA,NA,NA,NA
jogging,[jogging person],NA,-0.05602649174617302,-0.05016283079029775,NA,NA
joggling,[joggling person],NA,NA,NA,NA,NA
john bull,[john bull person],NA,NA,NA,NA,NA
johnadreams,[johnadreams person],NA,NA,NA,NA,NA
johnny raw,[johnny raw person],NA,NA,NA,NA,NA
johnsonian,[johnsonian person],NA,NA,NA,NA,NA
jokeless,[jokeless person],NA,NA,NA,NA,NA
joking,[joking person],-0.1285702000849265,-0.05744291012379498,-0.04825233756987401,-0.04988792280137754,-0.05905525622653426
jollifying,[jollifying person],NA,NA,NA,NA,NA
jolling,[jolling person],NA,NA,NA,NA,NA
jolly,[jolly person],-0.09258377446997203,-0.034678847196591055,-0.013033888504764873,-0.03440917903549076,-0.016261420738243756
jollying,[jollying person],NA,NA,NA,NA,NA
jolterhead,[jolterhead person],NA,NA,NA,NA,NA
jonah,[jonah person],NA,NA,-0.04735147520620223,NA,NA
joshing,[joshing person],NA,NA,NA,NA,NA
joskin,[joskin person],NA,NA,NA,NA,NA
josser,[josser person],NA,NA,NA,NA,NA
jostling,[jostling person],NA,NA,NA,NA,NA
jottering,[jottering person],NA,NA,NA,NA,NA
joukery-pawkery,[joukery - pawkery person],NA,NA,NA,NA,NA
jouking,[jouking person],NA,NA,NA,NA,NA
jouncing,[jouncing person],NA,NA,NA,NA,NA
journalistic,[journalistic person],NA,NA,-0.05099226099594926,NA,NA
jousting,[jousting person],NA,NA,NA,NA,NA
jovial,[jovial person],-0.0904241970627373,-0.046930752232573696,-0.00136804494642526,-0.04867635726888054,-0.057330597049716416
jovialized,[jovialized person],NA,NA,NA,NA,NA
jovializing,[jovializing person],NA,NA,NA,NA,NA
jowering,[jowering person],NA,NA,NA,NA,NA
jowling,[jowling person],NA,NA,NA,NA,NA
joyful,[joyful person],-0.028883391875114177,-0.04213398826760386,-0.043229825599249726,-0.044449619274783365,-0.05590523257312174
joyless,[joyless person],-0.12502749200846217,-0.054829929919101364,-0.04948570465332455,NA,NA
joyous,[joyous person],-0.10295260639212558,-0.05389920580263402,-0.04686765266055805,-0.04756095151613643,-0.05755984405414267
juberous,[juberous person],NA,NA,NA,NA,NA
jubilant,[jubilant person],-0.12966729401147603,-0.0566779402018297,-0.049486268220646216,-0.04982228615072167,-0.05755453741052169
judas,[judas person],NA,NA,NA,NA,-0.06083817173702319
judging,[judging person],-0.104139658874248,-0.05715411104609894,-0.04840252826109611,NA,NA
judgmental,[judgmental person],-0.03583408472224056,-0.05200620759964957,-0.04798746092869432,NA,NA
judicious,[judicious person],-0.09840462218351202,-0.05596806587571053,-0.04126579348326839,-0.05037253709127903,NA
jug,[jug person],NA,-0.057940756966005806,-0.0511018353902994,NA,NA
juggling,[juggling person],NA,NA,-0.04953896176522132,-0.05040529580112045,NA
jugulating,[jugulating person],NA,NA,NA,NA,NA
juiceless,[juiceless person],NA,NA,-0.05107197759359791,NA,NA
juicy,[juicy person],NA,-0.05605044635306263,-0.05078582628602559,-0.04567471752271985,-0.058127654921587314
jumbling,[jumbling person],NA,NA,NA,NA,NA
jumboesque,[jumboesque person],NA,NA,NA,NA,NA
jumpy,[jumpy person],-0.1263117969830958,-0.05700646887144024,-0.04969732418260748,-0.0494990509828233,-0.05911384157210985
jundying,[jundying person],NA,NA,NA,NA,NA
junker,[junker person],NA,NA,NA,NA,NA
junketing,[junketing person],NA,NA,NA,NA,NA
jurisprudent,[jurisprudent person],NA,NA,NA,NA,NA
jurr,[jurr person],NA,NA,NA,NA,NA
jussive,[jussive person],NA,NA,NA,NA,NA
just,[just person],0.592931883037151,-0.0321314792444268,0.49493751687250137,-0.006461438956044278,-0.033783957974712994
justifiable,[justifiable person],NA,NA,NA,NA,NA
justifying,[justifying person],NA,-0.0577731915695194,-0.049794539545593645,NA,NA
jutting,[jutting person],NA,NA,NA,NA,NA
juvenescent,[juvenescent person],NA,NA,NA,NA,NA
juvenile,[juvenile person],-0.12618150724680502,-0.057080436023445744,-0.04997403573754201,-0.045743871487080263,-0.053570309379891434
kafir,[kafir person],NA,-0.05727037852831927,NA,-0.04991451130836438,-0.06016232821874268
kaleidoscopic,[kaleidoscopic person],NA,NA,NA,NA,NA
kamerading,[kamerading person],NA,NA,NA,NA,NA
kantian,[kantian person],-0.12781205969845294,NA,-0.049467952282692296,NA,NA
katabolic,[katabolic person],NA,NA,NA,NA,NA
kataplectic,[kataplectic person],NA,NA,NA,NA,NA
kecking,[kecking person],NA,NA,NA,NA,NA
keckling,[keckling person],NA,NA,NA,NA,NA
keek,[keek person],NA,NA,NA,NA,NA
keelhauling,[keelhauling person],NA,NA,NA,NA,NA
keelie,[keelie person],NA,NA,NA,NA,NA
keeling,[keeling person],NA,NA,NA,NA,NA
keen,[keen person],-0.126891021387023,-0.05454714870606295,-0.044889531361535236,-0.04862389564074507,-0.05623848979251916
keener,[keener person],NA,NA,-0.0509819477139629,NA,NA
keening,[keening person],NA,-0.05107080941354523,NA,NA,NA
keep-worthy,[keep - worthy person],NA,NA,NA,NA,NA
keepsaky,[keepsaky person],NA,NA,NA,NA,NA
kef,[kef person],NA,NA,NA,NA,NA
keffel,[keffel person],NA,NA,NA,NA,NA
kemp,[kemp person],NA,NA,NA,NA,NA
kemping,[kemping person],NA,NA,NA,NA,NA
kenspeckle,[kenspeckle person],NA,NA,NA,NA,NA
kentuckian,[kentuckian person],NA,NA,NA,NA,NA
kepping,[kepping person],NA,NA,NA,NA,NA
keratinous,[keratinous person],NA,NA,NA,NA,NA
kern,[kern person],NA,NA,NA,NA,NA
ketchy,[ketchy person],NA,NA,NA,NA,NA
ketty,[ketty person],NA,NA,NA,NA,NA
keveling,[keveling person],NA,NA,NA,NA,NA
kexy,[kexy person],NA,NA,NA,NA,NA
key-cold,[key - cold person],NA,NA,NA,NA,NA
ki-yiing,[ki - yiing person],NA,NA,NA,NA,NA
kickable,[kickable person],NA,NA,NA,NA,-0.05977681117296587
kicking,[kicking person],-0.13008562274764568,-0.05026920647079996,-0.04910247887459649,-0.047209220145682636,-0.05570145745807618
kickish,[kickish person],NA,NA,NA,NA,NA
kickshaw,[kickshaw person],NA,NA,NA,NA,NA
kid,[kid person],-0.0965596851932254,NA,-0.04978101392987382,-0.048723453503229444,-0.05951820781602837
kid-glove,[kid - glove person],NA,NA,NA,NA,NA
kidding,[kidding person],NA,NA,-0.04941159555052641,-0.04874610738810613,NA
kiddish,[kiddish person],NA,NA,NA,NA,NA
kidnaping,[kidnaping person],NA,NA,NA,NA,NA
kike,[kike person],NA,NA,-0.05102900558532142,NA,NA
kill-courtesy,[kill - courtesy person],NA,NA,NA,NA,NA
kill-cow,[kill - cow person],NA,NA,NA,NA,NA
kill-joy,[kill - joy person],NA,NA,NA,NA,NA
killable,[killable person],NA,NA,NA,NA,NA
killing,[killing person],-0.12524631011661244,-0.05086631886692654,-0.03666990197513991,-0.04531642844874914,-0.05688377765683007
kilting,[kilting person],NA,NA,NA,NA,NA
kim-kam,[kim - kam person],NA,NA,NA,NA,NA
kind,[kind person],1.2006169428610196,0.3579663726594783,0.566510566723184,0.018422065116398042,0.03355734957549737
kind-hearted,[kind - hearted person],-0.06631129965480502,-0.0290816488062852,-0.017317000149372652,-0.039410918354316614,-0.05458706229767081
kindhearted,[kindhearted person],-0.04863422895717495,-0.020428777390791505,-0.027371041167767757,-0.041652460647378015,-0.051083616179101156
kindled,[kindled person],NA,NA,-0.051123966679020943,NA,NA
kindless,[kindless person],NA,NA,NA,NA,NA
kindling,[kindling person],NA,NA,-0.05108646127376455,NA,NA
kindly,[kindly person],-0.05587095854698143,0.03621510402258555,0.07538982426351945,-0.04622317999868169,-0.0561801167126884
kinging,[kinging person],NA,NA,NA,NA,NA
kingly,[kingly person],-0.1257239914768882,NA,-0.045999758985203316,NA,-0.06037183450889889
kinking,[kinking person],NA,NA,NA,NA,NA
kinky,[kinky person],-0.12702402847236924,-0.05534115628564809,-0.04997065433361205,-0.044976024020733696,NA
kinsmanly,[kinsmanly person],NA,NA,NA,NA,NA
kipper,[kipper person],NA,NA,NA,NA,NA
kissable,[kissable person],-0.12913912716611722,-0.0571909193444903,NA,-0.04995934215422561,NA
kissing,[kissing person],-0.1301575609884297,-0.056906385355338006,-0.04991683365439363,-0.047498951410158134,-0.05758531594352336
kitchening,[kitchening person],NA,NA,NA,NA,NA
kite,[kite person],NA,NA,-0.04765213837230726,NA,-0.05963697050026586
kitling,[kitling person],NA,NA,NA,NA,NA
kitten-hearted,[kitten - hearted person],NA,NA,NA,NA,NA
kittenish,[kittenish person],NA,-0.057416326352734554,NA,-0.04962156080761694,NA
kittle,[kittle person],NA,NA,NA,NA,NA
kittled,[kittled person],NA,NA,NA,NA,NA
kittling,[kittling person],NA,NA,NA,NA,NA
kittock,[kittock person],NA,NA,NA,NA,NA
kiwanian,[kiwanian person],NA,NA,NA,NA,NA
kleptic,[kleptic person],NA,NA,NA,NA,NA
kleptomaniac,[kleptomaniac person],NA,NA,NA,NA,NA
knabbing,[knabbing person],NA,NA,NA,NA,NA
knacker,[knacker person],NA,NA,-0.049850896277759536,NA,NA
knacking,[knacking person],NA,NA,NA,NA,NA
knacky,[knacky person],NA,NA,NA,NA,NA
knaggy,[knaggy person],NA,NA,NA,NA,NA
knapping,[knapping person],NA,NA,NA,NA,NA
knappish,[knappish person],NA,NA,NA,NA,NA
knarred,[knarred person],NA,NA,NA,NA,NA
knavish,[knavish person],-0.12990770789369865,NA,-0.05113887303467883,NA,-0.05944073081916209
kneadable,[kneadable person],NA,NA,NA,NA,NA
knee-crooking,[knee - crooking person],NA,NA,NA,NA,NA
kneeling,[kneeling person],-0.11929102513401281,0.02575687320980114,0.01691971464140665,-0.025985510790555204,-0.04012009045816068
knife-edged,[knife - edged person],NA,NA,-0.05105938186395883,NA,NA
knifing,[knifing person],NA,NA,NA,NA,NA
knight-errant,[knight - errant person],NA,NA,NA,NA,NA
knightly,[knightly person],-0.12956875435362275,NA,-0.05057584110197549,NA,-0.06072844096022861
knipperdolling,[knipperdolling person],NA,NA,NA,NA,NA
knobstick,[knobstick person],NA,NA,NA,NA,NA
knock-me-down,[knock - me - down person],NA,NA,NA,NA,NA
knock-out,[knock - out person],NA,NA,-0.05103168253009929,NA,NA
knockabout,[knockabout person],NA,NA,NA,NA,NA
knocker,[knocker person],NA,NA,NA,NA,NA
knocking,[knocking person],NA,NA,-0.050591029241294196,NA,NA
knotty,[knotty person],NA,NA,-0.05075809877379998,NA,NA
know-all,[know - all person],NA,NA,NA,NA,NA
know-it-all,[know - it - all person],NA,NA,NA,NA,NA
know-nothing,[know - nothing person],NA,NA,NA,NA,NA
knowing,[knowing person],-0.0764226985085465,-0.036764650772101684,-0.028971572361279087,-0.04837112597791048,-0.05908890034709125
knowledgeable,[knowledgeable person],0.6748814098149992,-0.03459705097794358,-0.014273736612414491,-0.0488826268522314,-0.058448176196294374
knubbing,[knubbing person],NA,NA,NA,NA,NA
knuckling,[knuckling person],NA,NA,NA,NA,NA
knur,[knur person],NA,NA,NA,NA,NA
kodaking,[kodaking person],NA,NA,NA,NA,NA
kotowing,[kotowing person],NA,NA,NA,NA,NA
ku-klux,[ku - klux person],NA,NA,NA,NA,NA
kudosing,[kudosing person],NA,NA,NA,NA,NA
la-di-da,[la - di - da person],NA,NA,NA,NA,NA
labbing,[labbing person],NA,NA,NA,NA,NA
labefact,[labefact person],NA,NA,NA,NA,NA
labefied,[labefied person],NA,NA,NA,NA,NA
labefying,[labefying person],NA,NA,NA,NA,NA
labile,[labile person],-0.12959764406463342,-0.05765633982859444,NA,NA,NA
labored,[labored person],NA,NA,-0.05111627962075352,NA,NA
laboring,[laboring person],0.1276230420660149,0.1915694935823273,0.026105861984447025,-0.0489470115776704,-0.05306723956462272
laborious,[laborious person],-0.1280537607460176,-0.05782501531661963,-0.04857328915955877,NA,NA
laced,[laced person],-0.126344691208504,-0.05502624084385531,-0.047441082410345996,-0.04884149216653427,-0.059443490273845004
lacerated,[lacerated person],NA,-0.057170178160476114,-0.05102596232178446,NA,NA
lacerating,[lacerating person],NA,NA,NA,NA,NA
lacertiform,[lacertiform person],NA,NA,NA,NA,NA
lachrymist,[lachrymist person],NA,NA,NA,NA,NA
lachrymose,[lachrymose person],-0.13034877655091137,-0.05693489718012369,-0.05070117847431243,NA,NA
lacing,[lacing person],NA,NA,NA,NA,NA
lack-latin,[lack - latin person],NA,NA,NA,NA,NA
lackadaisical,[lackadaisical person],-0.12997993217122536,-0.05771318820055443,-0.050832151519865955,-0.05021449643652091,-0.060185252919185306
lackall,[lackall person],NA,NA,NA,NA,NA
lackbrain,[lackbrain person],NA,NA,NA,NA,NA
lackey,[lackey person],NA,NA,NA,NA,-0.059385329459759086
lacking,[lacking person],-0.12821093793612032,-0.057859486580192486,-0.050686384832118875,NA,NA
lackluster,[lackluster person],NA,NA,-0.05064383549933363,NA,NA
laconic,[laconic person],-0.12893518296858633,-0.05704456253898178,-0.04472327900164586,NA,-0.059520118207731926
laconizing,[laconizing person],NA,NA,NA,NA,NA
lad,[lad person],NA,NA,-0.05112154333953781,NA,-0.06031197556885425
laden,[laden person],-0.12814243213624843,-0.05413583057800707,-0.04896806806838084,-0.04975939181244561,-0.060285760749366625
ladrone,[ladrone person],NA,NA,NA,NA,NA
lady,[lady person],-0.12537931720195866,-0.055334729439897215,-0.048223877420130234,-0.04584164088496911,-0.04076750097991999
lady-killer,[lady - killer person],NA,NA,NA,NA,NA
ladylike,[ladylike person],-0.11965000124607632,-0.05200737611705882,-0.051039628829334695,-0.04531881306820985,NA
laetificant,[laetificant person],NA,NA,NA,NA,NA
lag,[lag person],NA,NA,NA,NA,NA
laggard,[laggard person],NA,NA,NA,NA,-0.06020785922101067
lagging,[lagging person],NA,NA,-0.05112448234312027,NA,-0.06056106942042296
laglast,[laglast person],NA,NA,NA,NA,NA
laid-back,[laid - back person],-0.09560146210524707,-0.05586640486110581,-0.047366691523887026,NA,NA
laidback,[laidback person],-0.12674228228082934,NA,NA,NA,NA
laidly,[laidly person],NA,NA,NA,NA,NA
lairing,[lairing person],NA,NA,NA,NA,NA
laker,[laker person],NA,NA,NA,-0.04454679251780705,NA
laking,[laking person],NA,NA,NA,NA,NA
lambasting,[lambasting person],NA,NA,NA,NA,NA
lambent,[lambent person],NA,NA,NA,NA,NA
lambie,[lambie person],NA,NA,NA,NA,NA
lamblike,[lamblike person],NA,NA,-0.05069001984134358,NA,NA
lame,[lame person],-0.07833914468450315,-0.044570347065889394,0.2238898135206445,-0.02748185950214673,0.0032033480635034195
lamentable,[lamentable person],NA,NA,-0.051029484617544835,NA,NA
lamentful,[lamentful person],NA,NA,NA,NA,NA
lamenting,[lamenting person],NA,-0.05206638624622593,-0.05044996834068296,NA,NA
lamish,[lamish person],NA,NA,NA,NA,NA
lamming,[lamming person],NA,NA,NA,NA,NA
lamp,[lamp person],NA,NA,-0.04880463354509975,-0.050078990435666416,-0.057367743555063265
lampering,[lampering person],NA,NA,NA,NA,NA
lamping,[lamping person],NA,NA,NA,NA,NA
lampooning,[lampooning person],NA,NA,NA,NA,NA
lancinating,[lancinating person],NA,NA,NA,NA,NA
lancing,[lancing person],NA,NA,NA,NA,NA
land-bred,[land - bred person],NA,NA,NA,NA,NA
land-grabbing,[land - grabbing person],NA,NA,NA,NA,NA
land-hungry,[land - hungry person],NA,NA,-0.05105270359119718,NA,NA
landed,[landed person],-0.13007775673722197,-0.0565675153066556,-0.04572361099759044,NA,NA
landing,[landing person],NA,NA,-0.0497827046318388,NA,NA
landless,[landless person],-0.12368740986900591,-0.05739798062940933,-0.043911742058457014,NA,-0.05995929603380406
landlordly,[landlordly person],NA,NA,NA,NA,NA
landlouping,[landlouping person],NA,NA,NA,NA,NA
landlubber,[landlubber person],NA,NA,NA,NA,NA
langled,[langled person],NA,NA,NA,NA,NA
langling,[langling person],NA,NA,NA,NA,NA
languescent,[languescent person],NA,NA,NA,NA,NA
